frame_index,file_offset,hex_frame,rotacao_rpm,bateria_v,map_bar,nao_id_0,pcomb_bar,nao_id_1,tps_pct,temp_ar_c,temp_motor_c,sonda_nb_v,sonda_wb_v,nao_id_2,corr_sonda_pct,nao_id_3,ponto_ign_deg,inj_b1_pct,inj_b2_pct,inj_b3_pct,inj_b1_ms,inj_b2_ms,inj_b3_ms,booster_hex,booster_desc,nao_id_4,fase_ang_deg,nao_id_5,roda_tracao_kmh
58,3463,aa 55 aa 55 0f 83 00 00 00 68 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 3e 01 00 00 00 00,3925,13.1,0.0,68 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,318,00 00,0.0
59,3522,aa 55 aa b3 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 99 02 00 00 00 00,4019,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,665,00 00,0.0
60,3581,aa 55 aa cd 0e 83 00 00 00 d9 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 33 01 33 01 00 00 00 00 00 00 85 02 00 00 00 00,3789,13.1,0.0,d9 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.07,3.07,0.0,0x00,nda,00 00 00,645,00 00,0.0
61,3640,aa 55 aa b3 0e 83 00 00 00 bc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 33 01 33 01 00 00 00 00 00 00 9a 02 00 00 00 00,3763,13.1,0.0,bc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.07,3.07,0.0,0x00,nda,00 00 00,666,00 00,0.0
62,3699,aa 55 aa 50 0f 83 00 00 00 da 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 86 00 00 00 00 00,3920,13.1,0.0,da 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,134,00 00,0.0
63,3758,aa 55 aa f2 0f 83 00 00 00 d8 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 b3 01 00 00 00 00,4082,13.1,0.0,d8 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,435,00 00,0.0
64,3817,aa 55 aa 2c 0f 83 00 00 00 d8 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 af 02 00 00 00 00,3884,13.1,0.0,d8 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,687,00 00,0.0
65,3876,aa 55 aa 3e 0f 83 00 00 00 cc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 b4 02 00 00 00 00,3902,13.1,0.0,cc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,692,00 00,0.0
66,3935,aa 55 aa ba 0f 83 00 00 00 db 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 3c 01 00 00 00 00,4026,13.1,0.0,db 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,316,00 00,0.0
67,3994,aa 55 aa d0 0f 83 00 00 00 bc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 a8 02 00 00 00 00,4048,13.1,0.0,bc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,680,00 00,0.0
68,4053,aa 55 aa 8e 0e 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 35 01 35 01 00 00 00 00 00 00 8e 02 00 00 00 00,3726,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.09,3.09,0.0,0x00,nda,00 00 00,654,00 00,0.0
69,4112,aa 55 aa d8 0e 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 33 01 33 01 00 00 00 00 00 00 3b 01 00 00 00 00,3800,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.07,3.07,0.0,0x00,nda,00 00 00,315,00 00,0.0
70,4171,aa 55 aa e8 0e 83 00 00 00 d3 00 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 33 01 33 01 00 00 00 00 00 00 16 00 00 00 00 00,3816,13.1,0.0,d3 00 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.07,3.07,0.0,0x00,nda,00 00 00,22,00 00,0.0
71,4230,aa 55 aa 29 0f 83 00 00 00 7a 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 15 00 00 00 00 00,3881,13.1,0.0,7a 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,21,00 00,0.0
72,4289,aa 55 aa 09 0f 83 00 00 00 cd 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 b4 02 00 00 00 00,3849,13.1,0.0,cd 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,692,00 00,0.0
73,4348,aa 55 aa 85 0e 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 35 01 35 01 00 00 00 00 00 00 b4 02 00 00 00 00,3717,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.09,3.09,0.0,0x00,nda,00 00 00,692,00 00,0.0
74,4407,aa 55 aa 5f 0f 83 00 00 00 77 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 b6 02 00 00 00 00,3935,13.1,0.0,77 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,694,00 00,0.0
75,4466,aa 55 aa f5 0e 83 00 00 00 7a 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 33 01 33 01 00 00 00 00 00 00 9c 00 00 00 00 00,3829,13.1,0.0,7a 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.07,3.07,0.0,0x00,nda,00 00 00,156,00 00,0.0
76,4525,aa 55 aa 47 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 9c 00 00 00 00 00,3911,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,156,00 00,0.0
77,4584,aa 55 aa 0a 0f 83 00 00 00 db 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 ad 02 00 00 00 00,3850,13.1,0.0,db 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,685,00 00,0.0
78,4643,aa 55 aa c1 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 aa 02 00 00 00 00,4033,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,682,00 00,0.0
79,4702,aa 55 aa aa 0e 83 00 00 00 d5 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 33 01 33 01 00 00 00 00 00 00 15 00 00 00 00 00,3754,13.1,0.0,d5 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.07,3.07,0.0,0x00,nda,00 00 00,21,00 00,0.0
80,4761,aa 55 aa 4d 0f 83 00 00 00 d2 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 ea 01 00 00 00 00,3917,13.1,0.0,d2 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,490,00 00,0.0
81,4820,aa 55 aa 01 10 83 00 00 00 d9 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 e1 00 00 00 00 00,4097,13.1,0.0,d9 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,225,00 00,0.0
82,4879,aa 55 aa 0c 10 83 00 00 00 88 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6f 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 17 00 00 00 00 00,4108,13.1,0.0,88 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.7,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,23,00 00,0.0
83,4938,aa 55 aa dc 0e 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 33 01 33 01 00 00 00 00 00 00 a9 02 00 00 00 00,3804,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.07,3.07,0.0,0x00,nda,00 00 00,681,00 00,0.0
84,4997,aa 55 aa 90 0e 83 00 00 00 89 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 35 01 35 01 00 00 00 00 00 00 d7 01 00 00 00 00,3728,13.1,0.0,89 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.09,3.09,0.0,0x00,nda,00 00 00,471,00 00,0.0
85,5056,aa 55 aa 83 0f 83 00 00 00 18 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 d7 01 00 00 00 00,3971,13.1,0.0,18 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,471,00 00,0.0
86,5115,aa 55 aa 78 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 98 02 00 00 00 00,3960,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,664,00 00,0.0
87,5174,aa 55 aa 2d 0f 83 00 00 00 c0 00 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 98 02 00 00 00 00,3885,13.1,0.0,c0 00 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,664,00 00,0.0
88,5233,aa 55 aa a3 0e 83 00 00 00 4f 00 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 35 01 35 01 00 00 00 00 00 00 d6 00 00 00 00 00,3747,13.1,0.0,4f 00 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.09,3.09,0.0,0x00,nda,00 00 00,214,00 00,0.0
89,5292,aa 55 aa b5 0f 83 00 00 00 99 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 35 02 00 00 00 00,4021,13.1,0.0,99 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,565,00 00,0.0
90,5351,aa 55 aa 23 0f 83 00 00 00 a1 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 15 00 00 00 00 00,3875,13.1,0.0,a1 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,21,00 00,0.0
91,5410,aa 55 aa 82 0e 83 00 00 00 bf 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6b 01 04 00 04 00 00 00 35 01 35 01 00 00 00 00 00 00 15 00 00 00 00 00,3714,13.1,0.0,bf 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.3,4,4,0,3.09,3.09,0.0,0x00,nda,00 00 00,21,00 00,0.0
92,5469,aa 55 aa 7d 0f 83 00 00 00 c1 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 92 02 00 00 00 00,3965,13.1,0.0,c1 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,658,00 00,0.0
93,5528,aa 55 aa 71 0f 83 00 00 00 ae 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 aa 02 00 00 00 00,3953,13.1,0.0,ae 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,682,00 00,0.0
94,5587,aa 55 aa 26 0f 83 00 00 00 c4 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 aa 02 00 00 00 00,3878,13.1,0.0,c4 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,682,00 00,0.0
95,5646,aa 55 aa 1b 0f 83 00 00 00 a5 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 bf 02 00 00 00 00,3867,13.1,0.0,a5 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,703,00 00,0.0
96,5705,aa 55 aa c8 0f 83 00 00 00 d0 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 3e 01 00 00 00 00,4040,13.1,0.0,d0 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,318,00 00,0.0
97,5764,aa 55 aa d7 0f 83 00 00 00 d4 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 47 00 00 00 00 00,4055,13.1,0.0,d4 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,71,00 00,0.0
98,5823,aa 55 aa 02 0f 83 00 00 00 da 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 27 00 00 00 00 00,3842,13.1,0.0,da 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,39,00 00,0.0
99,5882,aa 55 aa 1f 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 a9 02 00 00 00 00,3871,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,681,00 00,0.0
100,5941,aa 55 aa cb 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 90 01 00 00 00 00,4043,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,400,00 00,0.0
101,6000,aa 55 aa 9f 0f 83 00 00 00 a1 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 13 00 00 00 00 00,3999,13.1,0.0,a1 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,19,00 00,0.0
102,6059,aa 55 aa 0d 0f 83 00 00 00 d2 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 a9 01 00 00 00 00,3853,13.1,0.0,d2 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,425,00 00,0.0
103,6118,aa 55 aa 80 0f 83 00 00 00 d4 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 85 02 00 00 00 00,3968,13.1,0.0,d4 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,645,00 00,0.0
104,6177,aa 55 aa 82 0f 83 00 00 00 d2 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 ba 02 00 00 00 00,3970,13.1,0.0,d2 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,698,00 00,0.0
105,6236,aa 55 aa 2a 0f 83 00 00 00 c7 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 c0 01 00 00 00 00,3882,13.1,0.0,c7 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,448,00 00,0.0
106,6295,aa 55 aa 37 0f 83 00 00 00 8b 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 df 01 00 00 00 00,3895,13.1,0.0,8b 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,479,00 00,0.0
107,6354,aa 55 aa 9e 0f 83 00 00 00 d9 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 15 00 00 00 00 00,3998,13.1,0.0,d9 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,21,00 00,0.0
108,6413,aa 55 aa 58 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 86 00 00 00 00 00,3928,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,134,00 00,0.0
109,6472,aa 55 aa 18 0f 83 00 00 00 6c 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 75 01 00 00 00 00,3864,13.1,0.0,6c 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,373,00 00,0.0
110,6531,aa 55 aa 56 0f 83 00 00 00 d5 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 a6 00 00 00 00 00,3926,13.1,0.0,d5 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,166,00 00,0.0
111,6590,aa 55 aa 7c 0f 83 00 00 00 71 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 05 00 05 00 00 00 30 01 30 01 00 00 00 00 00 00 16 00 00 00 00 00,3964,13.1,0.0,71 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,5,5,0,3.04,3.04,0.0,0x00,nda,00 00 00,22,00 00,0.0
112,6649,aa 55 aa 6a 0f 83 00 00 00 da 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 04 00 04 00 00 00 2f 01 2f 01 00 00 00 00 00 00 ab 02 00 00 00 00,3946,13.1,0.0,da 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,4,4,0,3.03,3.03,0.0,0x00,nda,00 00 00,683,00 00,0.0
113,6708,aa 55 aa 6e 0f 83 00 00 00 dc 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6d 01 04 00 04 00 00 00 30 01 30 01 00 00 00 00 00 00 b6 02 00 00 00 00,3950,13.1,0.0,dc 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.5,4,4,0,3.04,3.04,0.0,0x00,nda,00 00 00,694,00 00,0.0
114,6767,aa 55 aa de 0f 83 00 00 00 d4 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6e 01 05 00 05 00 00 00 2f 01 2f 01 00 00 00 00 00 00 15 00 00 00 00 00,4062,13.1,0.0,d4 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.6,5,5,0,3.03,3.03,0.0,0x00,nda,00 00 00,21,00 00,0.0
115,6826,aa 55 aa 18 0f 83 00 00 00 9a 01 37 00 1c 00 00 00 00 00 00 00 00 00 1c 00 37 00 00 00 00 00 00 00 00 00 6c 01 04 00 04 00 00 00 32 01 32 01 00 00 00 00 00 00 d1 00 00 00 00 00,3864,13.1,0.0,9a 01 37 00 1c 00,0.0,00 00 00 00,0.0,28,55,0.0,0.0,00,0,00 00,36.4,4,4,0,3.06,3.06,0.0,0x00,nda,00 00 00,209,00 00,0.0
